0.682164 	1 	0
0.681113 	1 	0
0.679425 	1 	1
0.679326 	1 	0
0.678967 	1 	1
0.678758 	1 	0
0.678663 	1 	0
0.678599 	1 	0
0.67803 	1 	0
0.67747 	1 	0
0.676921 	1 	0
0.675465 	1 	0
0.674618 	1 	0
0.674597 	1 	1
0.674349 	1 	0
0.673845 	1 	1
0.673508 	1 	0
0.672918 	1 	0
0.672807 	1 	0
0.672725 	1 	1
0.672262 	1 	1
0.670699 	1 	0
0.670605 	1 	0
0.670291 	1 	0
0.670049 	1 	0
0.669879 	1 	0
0.669244 	1 	0
0.669111 	1 	0
0.66869 	1 	0
0.668347 	1 	0
0.667973 	1 	0
0.667818 	1 	0
0.667075 	1 	0
0.666889 	1 	0
0.666872 	1 	1
0.666829 	1 	1
0.666006 	1 	1
0.665166 	1 	0
0.665007 	1 	0
0.664208 	1 	0
0.664181 	1 	0
0.663614 	1 	0
0.663494 	1 	0
0.663032 	1 	1
0.662637 	1 	0
0.661955 	1 	0
0.66144 	1 	1
0.661331 	1 	0
0.660399 	1 	0
0.6596 	1 	0
0.659429 	1 	0
0.659028 	1 	0
0.65868 	1 	0
0.657988 	1 	0
0.65782 	1 	0
0.657594 	1 	1
0.657365 	1 	0
0.656716 	2.0 	0.0
0.656557 	1 	1
0.656048 	1 	0
0.655912 	1 	0
0.655897 	1 	1
0.655874 	1 	0
0.655524 	1 	0
0.655448 	1 	0
0.655419 	1 	1
0.65482 	1 	0
0.654724 	1 	0
0.654708 	1 	0
0.654545 	1 	0
0.654072 	1 	1
0.653322 	1 	0
0.653091 	1 	0
0.653082 	1 	0
0.652979 	1 	0
0.65293 	1 	0
0.652901 	1 	0
0.65264 	1 	0
0.652586 	1 	0
0.652507 	1 	0
0.652164 	1 	0
0.651886 	1 	2
0.651195 	1 	0
0.651079 	1 	0
0.650753 	1 	0
0.650324 	1 	1
0.649471 	1 	0
0.649264 	1 	0
0.648704 	1 	0
0.648055 	1 	1
0.647932 	1 	0
0.647678 	1 	1
0.647392 	1 	0
0.647088 	1 	1
0.646768 	1 	0
0.645806 	1 	1
0.645055 	1 	0
0.644986 	1 	0
0.64482 	1 	0
0.644586 	1 	0
0.644351 	1 	0
0.643718 	1 	0
0.643524 	1 	1
0.64297 	1 	0
0.642752 	1 	0
0.642697 	1 	0
0.642572 	1 	0
0.642533 	1 	0
0.641913 	1 	0
0.641834 	1 	0
0.641721 	1 	0
0.641568 	1 	0
0.641166 	1 	2
0.640995 	1 	0
0.640906 	1 	1
0.640513 	1 	0
0.640445 	1 	1
0.640188 	1 	0
0.639838 	1 	0
0.6395 	1 	0
0.638805 	1 	0
0.638392 	1 	0
0.63825 	1 	0
0.638134 	1 	0
0.637912 	1 	1
0.637669 	1 	0
0.637369 	1 	0
0.636961 	1 	0
0.636478 	1 	0
0.635899 	1 	0
0.635603 	1 	0
0.635183 	1 	0
0.634957 	1 	0
0.634894 	1 	0
0.634589 	1 	0
0.634248 	1 	0
0.634217 	1 	0
0.634202 	1 	0
0.634138 	1 	0
0.633865 	1 	0
0.633547 	1 	0
0.633538 	1 	1
0.633203 	1 	0
0.631882 	1 	1
0.631661 	1 	0
0.631454 	1 	0
0.631037 	1 	0
0.63084 	1 	0
0.630817 	1 	1
0.630217 	1 	0
0.629925 	1 	0
0.629506 	1 	1
0.629429 	1 	0
0.629322 	1 	0
0.629307 	1 	0
0.62928 	1 	0
0.629274 	1 	1
0.629162 	1 	2
0.628926 	1 	0
0.628767 	1 	0
0.628622 	1 	0
0.627972 	1 	0
0.627825 	1 	0
0.627153 	1 	1
0.626993 	1 	0
0.626394 	1 	0
0.626321 	1 	0
0.626246 	1 	1
0.625967 	1 	0
0.625304 	1 	0
0.625188 	1 	0
0.625094 	1 	0
0.625045 	1 	1
0.624905 	1 	0
0.624813 	1 	0
0.624495 	1 	0
0.624436 	1 	1
0.624158 	1 	2
0.624071 	1 	0
0.624017 	1 	0
0.623981 	1 	0
0.623954 	1 	0
0.623863 	1 	1
0.623724 	1 	0
0.62352 	1 	0
0.623364 	1 	0
0.623072 	1 	0
0.622862 	1 	1
0.622841 	1 	0
0.622399 	1 	0
0.622268 	1 	0
0.622032 	1 	0
0.621911 	1 	0
0.621858 	1 	0
0.621512 	1 	0
0.621325 	1 	0
0.620762 	1 	0
0.620623 	1 	2
0.620552 	1 	0
0.620448 	1 	0
0.620146 	1 	0
0.620121 	1 	0
0.620049 	1 	0
0.61995 	1 	0
0.619914 	1 	0
0.61987 	1 	0
0.61944 	1 	0
0.619381 	1 	0
0.618917 	1 	0
0.618519 	1 	0
0.618437 	1 	0
0.618406 	1 	0
0.617987 	1 	0
0.617306 	1 	0
0.61719 	1 	0
0.617132 	1 	0
0.6171 	1 	1
0.616946 	1 	0
0.616926 	1 	0
0.616767 	1 	0
0.616551 	1 	0
0.616008 	1 	0
0.615994 	1 	0
0.615981 	1 	0
0.615881 	1 	0
0.61574 	1 	0
0.615293 	1 	0
0.614696 	1 	0
0.61415 	1 	0
0.613976 	1 	0
0.613671 	1 	0
0.61359 	1 	0
0.613505 	1 	0
0.613157 	1 	0
0.612986 	1 	0
0.6127 	1 	0
0.612671 	1 	0
0.612462 	1 	0
0.612363 	1 	0
0.612253 	1 	0
0.611891 	1 	0
0.611887 	1 	1
0.611292 	1 	1
0.611104 	1 	1
0.610842 	1 	1
0.610609 	1 	0
0.610481 	1 	0
0.610451 	1 	0
0.610429 	1 	0
0.610382 	1 	1
0.610246 	1 	0
0.610066 	1 	0
0.60987 	1 	2
0.60975 	1 	0
0.609305 	1 	0
0.609139 	1 	2
0.608955 	1 	1
0.608556 	1 	0
0.608534 	1 	0
0.608017 	1 	1
0.607882 	1 	0
0.607879 	1 	0
0.607772 	1 	1
0.607486 	1 	0
0.607268 	1 	0
0.606995 	1 	0
0.606666 	1 	0
0.606537 	1 	1
0.605942 	1 	0
0.605677 	1 	1
0.605565 	1 	0
0.605522 	1 	0
0.6055 	1 	0
0.605494 	1 	0
0.605351 	1 	0
0.605127 	1 	1
0.604991 	1 	1
0.604837 	1 	1
0.604714 	1 	1
0.604649 	1 	0
0.604423 	1 	0
0.604316 	1 	0
0.604112 	1 	1
0.604018 	1 	0
0.603901 	1 	0
0.603816 	1 	0
0.603737 	1 	0
0.603688 	1 	0
0.603604 	1 	0
0.603226 	1 	0
0.602744 	1 	0
0.602696 	1 	0
0.602389 	1 	1
0.601905 	1 	0
0.601533 	1 	1
0.601526 	1 	0
0.601227 	1 	0
0.600671 	1 	0
0.600585 	1 	0
0.600571 	1 	0
0.600505 	1 	0
0.600305 	1 	0
0.600215 	1 	0
0.600187 	1 	1
0.599952 	1 	0
0.599758 	1 	0
0.599656 	1 	1
0.599624 	1 	0
0.599617 	1 	0
0.599482 	1 	2
0.599219 	1 	0
0.598975 	1 	0
0.598967 	1 	0
0.598924 	1 	0
0.598891 	1 	0
0.598795 	1 	0
0.598772 	1 	0
0.59866 	1 	0
0.598535 	1 	0
0.59836 	1 	0
0.598306 	1 	0
0.598177 	1 	0
0.597773 	1 	0
0.597142 	1 	0
0.597013 	1 	1
0.596764 	1 	0
0.596462 	1 	0
0.596413 	1 	0
0.596348 	1 	1
0.5963 	1 	0
0.595908 	1 	0
0.59581 	1 	0
0.595743 	1 	0
0.59569 	1 	0
0.595613 	1 	1
0.595521 	1 	0
0.595257 	1 	0
0.595175 	1 	0
0.595021 	1 	0
0.594859 	1 	0
0.594665 	1 	1
0.594621 	1 	0
0.594514 	1 	0
0.594169 	1 	0
0.593778 	1 	1
0.593736 	1 	1
0.593596 	1 	0
0.59329 	1 	0
0.593285 	1 	0
0.593216 	1 	0
0.592967 	1 	0
0.592934 	1 	1
0.592716 	1 	0
0.592558 	1 	0
0.592521 	1 	0
0.592392 	1 	0
0.592194 	1 	0
0.592067 	1 	1
0.592015 	1 	0
0.591973 	1 	0
0.591923 	1 	0
0.591828 	1 	0
0.591817 	1 	0
0.591546 	1 	0
0.591482 	1 	0
0.591446 	1 	0
0.590736 	2.0 	0.0
0.590449 	1 	0
0.590258 	1 	0
0.590245 	1 	0
0.590189 	1 	1
0.590026 	1 	0
0.589811 	1 	1
0.589758 	1 	0
0.589727 	1 	0
0.589702 	1 	1
0.589676 	1 	1
0.589646 	1 	0
0.589252 	1 	0
0.589195 	1 	1
0.589184 	1 	0
0.589175 	1 	0
0.589083 	1 	0
0.58887 	1 	1
0.588453 	1 	0
0.588206 	1 	0
0.587859 	1 	0
0.587853 	1 	0
0.587808 	1 	0
0.587783 	1 	0
0.587647 	1 	0
0.587598 	1 	0
0.587505 	1 	0
0.587393 	1 	2
0.587256 	1 	0
0.587231 	1 	0
0.5872 	1 	0
0.587118 	1 	0
0.587096 	1 	0
0.586965 	1 	0
0.58696 	1 	0
0.586756 	1 	0
0.586672 	1 	0
0.586548 	1 	0
0.586503 	1 	0
0.58635 	1 	0
0.586259 	1 	1
0.586256 	1 	0
0.586167 	1 	0
0.586127 	1 	0
0.586072 	1 	0
0.585992 	1 	0
0.585921 	1 	0
0.585918 	1 	1
0.585916 	1 	0
0.585806 	1 	0
0.585573 	1 	0
0.585169 	1 	1
0.584921 	1 	1
0.584803 	1 	0
0.584557 	1 	0
0.584489 	1 	0
0.584369 	1 	0
0.584242 	1 	0
0.583989 	1 	0
0.583852 	1 	0
0.583613 	1 	1
0.583591 	1 	0
0.583526 	1 	0
0.583433 	1 	0
0.583225 	1 	2
0.583218 	1 	0
0.583054 	1 	0
0.583048 	1 	0
0.583037 	1 	0
0.582954 	1 	0
0.582883 	1 	1
0.582879 	1 	0
0.582785 	1 	1
0.582696 	1 	0
0.582682 	1 	0
0.582583 	1 	1
0.582533 	1 	1
0.5825 	1 	0
0.582294 	1 	0
0.582238 	1 	0
0.582031 	1 	0
0.582026 	1 	1
0.581986 	1 	0
0.581911 	1 	1
0.581903 	1 	0
0.58175 	1 	0
0.581703 	1 	0
0.581313 	1 	0
0.581305 	1 	0
0.581255 	1 	0
0.581242 	1 	0
0.580826 	1 	0
0.580743 	1 	0
0.580691 	1 	0
0.580555 	1 	0
0.580499 	1 	0
0.580461 	1 	0
0.580327 	1 	1
0.580292 	2.0 	1.0
0.580275 	1 	0
0.580246 	1 	0
0.580142 	1 	0
0.580021 	1 	0
0.579722 	1 	0
0.579528 	1 	0
0.579329 	1 	0
0.579261 	1 	0
0.579095 	1 	0
0.579086 	1 	2
0.578752 	1 	1
0.57872 	1 	0
0.578702 	1 	0
0.578632 	1 	0
0.578562 	1 	1
0.578526 	1 	0
0.578508 	1 	1
0.578419 	1 	0
0.578185 	1 	0
0.578098 	1 	0
0.57809 	1 	0
0.578052 	1 	0
0.577969 	1 	0
0.577927 	1 	0
0.577764 	1 	0
0.577611 	1 	0
0.577517 	1 	0
0.577426 	1 	0
0.577296 	1 	0
0.577218 	1 	0
0.577059 	1 	0
0.577054 	1 	1
0.576896 	1 	0
0.576875 	1 	0
0.576867 	1 	0
0.576756 	1 	0
0.576663 	1 	0
0.576565 	1 	0
0.57656 	1 	0
0.576515 	1 	0
0.576501 	1 	0
0.5765 	1 	0
0.576496 	1 	0
0.576328 	1 	1
0.576237 	1 	0
0.575969 	1 	0
0.575765 	1 	0
0.575662 	1 	0
0.575592 	1 	0
0.57559 	1 	0
0.575548 	1 	0
0.575542 	1 	0
0.575399 	1 	0
0.575283 	1 	0
0.575233 	1 	0
0.575216 	1 	0
0.575025 	1 	0
0.574958 	1 	0
0.574908 	1 	0
0.574858 	1 	0
0.574777 	1 	0
0.574761 	1 	0
0.574691 	1 	0
0.57459 	1 	0
0.574295 	1 	0
0.574262 	1 	0
0.574239 	1 	0
0.574214 	1 	0
0.574076 	1 	0
0.573961 	1 	1
0.573742 	1 	0
0.573672 	1 	0
0.573661 	1 	0
0.573576 	1 	0
0.573497 	1 	0
0.57344 	1 	0
0.57341 	1 	0
0.573303 	1 	0
0.573208 	1 	0
0.573136 	1 	0
0.572889 	1 	0
0.572734 	1 	0
0.572545 	1 	0
0.572389 	1 	2
0.572362 	1 	0
0.572223 	1 	0
0.572093 	1 	0
0.571757 	1 	1
0.571719 	1 	1
0.571683 	1 	0
0.571639 	1 	0
0.571605 	1 	0
0.57158 	1 	0
0.571348 	1 	0
0.571038 	1 	1
0.570913 	1 	0
0.570835 	1 	1
0.570267 	1 	0
0.570177 	1 	1
0.570153 	1 	0
0.569844 	1 	0
0.569807 	1 	2
0.569709 	1 	0
0.569683 	1 	0
0.569607 	1 	0
0.569438 	1 	1
0.5694 	1 	0
0.569314 	1 	1
0.569277 	1 	1
0.569142 	1 	0
0.568992 	1 	0
0.568914 	1 	0
0.568658 	1 	0
0.568489 	1 	0
0.568435 	1 	0
0.568387 	1 	0
0.568359 	1 	1
0.568322 	1 	0
0.568286 	1 	0
0.568266 	1 	2
0.568074 	1 	0
0.56807 	1 	1
0.567903 	1 	0
0.567832 	1 	1
0.567677 	1 	0
0.567627 	1 	0
0.567502 	1 	0
0.567486 	1 	1
0.567458 	1 	0
0.567237 	1 	0
0.567167 	1 	0
0.56709 	1 	0
0.567039 	1 	1
0.566737 	1 	0
0.566723 	1 	1
0.566608 	1 	0
0.566572 	1 	1
0.566446 	1 	0
0.566193 	1 	1
0.566176 	1 	0
0.565989 	1 	0
0.565966 	1 	0
0.565901 	1 	0
0.565842 	1 	0
0.565832 	1 	1
0.565719 	1 	1
0.565394 	1 	0
0.565251 	1 	1
0.565192 	1 	0
0.565126 	1 	0
0.565062 	1 	2
0.565034 	1 	0
0.564896 	1 	0
0.564807 	1 	0
0.564673 	1 	0
0.564562 	1 	1
0.564556 	1 	0
0.564473 	1 	0
0.564446 	1 	0
0.564345 	1 	0
0.564279 	1 	0
0.564193 	1 	0
0.56412 	1 	0
0.564079 	1 	0
0.564025 	1 	0
0.563906 	1 	0
0.563901 	1 	0
0.563754 	1 	0
0.563684 	1 	0
0.563542 	1 	0
0.56346 	1 	0
0.56334 	1 	0
0.563293 	1 	0
0.56318 	1 	0
0.563117 	1 	0
0.562945 	1 	0
0.562827 	1 	0
0.562824 	1 	1
0.562809 	1 	0
0.562804 	1 	1
0.562532 	1 	0
0.562328 	1 	0
0.562295 	1 	1
0.562252 	1 	0
0.562243 	1 	1
0.562024 	1 	1
0.561937 	1 	1
0.561936 	1 	0
0.561924 	1 	0
0.561874 	1 	0
0.561389 	1 	0
0.561232 	1 	0
0.561223 	1 	0
0.561199 	1 	0
0.561094 	1 	0
0.561092 	1 	0
0.560954 	1 	0
0.560635 	1 	1
0.560558 	1 	0
0.560491 	1 	0
0.560246 	1 	1
0.560168 	1 	0
0.560099 	1 	0
0.560037 	1 	0
0.560024 	1 	0
0.559993 	1 	0
0.559839 	1 	0
0.559837 	1 	0
0.559821 	1 	0
0.559816 	1 	0
0.559688 	1 	0
0.559651 	1 	0
0.559544 	1 	0
0.559465 	1 	0
0.559349 	1 	0
0.559204 	1 	0
0.559165 	1 	0
0.559154 	1 	0
0.559142 	1 	0
0.559092 	1 	0
0.559058 	1 	0
0.559007 	1 	0
0.55869 	1 	0
0.558685 	1 	0
0.558207 	1 	0
0.558183 	1 	0
0.558129 	1 	0
0.557963 	1 	0
0.557825 	1 	0
0.55782 	1 	0
0.557699 	1 	0
0.55764 	1 	0
0.557612 	1 	1
0.557571 	1 	0
0.557529 	1 	0
0.55739 	1 	0
0.557295 	1 	0
0.557246 	1 	0
0.55724 	1 	0
0.55723 	1 	0
0.557174 	1 	0
0.557169 	1 	0
0.557147 	1 	0
0.557064 	1 	0
0.55675 	1 	0
0.556682 	1 	0
0.556648 	1 	0
0.556548 	1 	0
0.556419 	1 	0
0.556401 	1 	0
0.55618 	1 	0
0.55604 	1 	0
0.555951 	1 	0
0.555925 	1 	0
0.55592 	1 	0
0.555907 	1 	0
0.555793 	1 	0
0.555759 	1 	0
0.555739 	1 	0
0.555643 	1 	0
0.555563 	1 	0
0.555537 	1 	0
0.555317 	1 	1
0.555304 	1 	0
0.555224 	1 	0
0.555171 	1 	0
0.555165 	1 	1
0.555081 	1 	0
0.55502 	1 	0
0.554891 	1 	0
0.554887 	2.0 	1.0
0.554853 	1 	0
0.5548 	1 	0
0.554772 	1 	0
0.554726 	1 	0
0.554669 	1 	0
0.554664 	1 	0
0.554424 	1 	0
0.554136 	1 	0
0.553738 	1 	0
0.553458 	1 	0
0.553431 	1 	0
0.553282 	1 	0
0.553252 	1 	0
0.553109 	1 	1
0.553092 	1 	0
0.552972 	1 	0
0.552621 	1 	0
0.552543 	1 	1
0.552529 	1 	0
0.552372 	1 	0
0.552246 	1 	0
0.552053 	1 	0
0.551945 	1 	0
0.551944 	1 	1
0.551892 	1 	0
0.55185 	1 	0
0.551813 	1 	0
0.551755 	1 	0
0.551689 	1 	1
0.551673 	1 	1
0.551578 	1 	0
0.55148 	1 	0
0.551203 	1 	0
0.551197 	1 	0
0.551171 	1 	0
0.551148 	1 	0
0.551073 	1 	0
0.551066 	1 	0
0.550923 	1 	1
0.550918 	1 	0
0.5509 	1 	0
0.550871 	1 	0
0.550843 	1 	0
0.550818 	1 	0
0.550806 	1 	0
0.550742 	1 	1
0.550712 	1 	0
0.550693 	1 	0
0.550497 	1 	0
0.550412 	1 	1
0.550282 	1 	0
0.550247 	1 	1
0.550211 	1 	0
0.549967 	1 	0
0.549903 	1 	0
0.549709 	1 	1
0.549602 	1 	0
0.549588 	1 	0
0.549497 	1 	1
0.549444 	1 	0
0.549426 	1 	0
0.549373 	1 	1
0.5493 	1 	1
0.549214 	1 	0
0.549033 	3.0 	0.0
0.549029 	1 	0
0.548971 	1 	0
0.548966 	1 	0
0.548814 	1 	0
0.548597 	1 	0
0.548562 	1 	0
0.548514 	1 	0
0.548487 	1 	1
0.548464 	1 	1
0.548357 	1 	0
0.548312 	1 	0
0.548291 	1 	0
0.548283 	1 	0
0.548275 	1 	0
0.548273 	1 	0
0.548223 	1 	0
0.54808 	1 	0
0.547971 	1 	1
0.54791 	1 	0
0.547894 	1 	0
0.547736 	1 	0
0.547662 	1 	0
0.547597 	1 	0
0.54749 	1 	0
0.547435 	1 	0
0.547291 	1 	0
0.547197 	1 	1
0.547056 	1 	0
0.546748 	1 	0
0.546433 	1 	0
0.546422 	1 	0
0.546326 	1 	1
0.546248 	1 	1
0.546162 	1 	0
0.546119 	1 	0
0.54601 	1 	1
0.545939 	1 	0
0.545531 	1 	0
0.545208 	1 	0
0.545195 	1 	0
0.545088 	1 	0
0.544764 	1 	0
0.544425 	1 	0
0.544395 	1 	0
0.54438 	1 	0
0.544355 	1 	0
0.544288 	1 	0
0.544224 	1 	0
0.544099 	1 	0
0.544072 	1 	0
0.54402 	1 	0
0.543978 	1 	0
0.543948 	1 	0
0.543942 	1 	0
0.543901 	1 	0
0.543896 	2.0 	0.0
0.543894 	1 	0
0.543786 	1 	0
0.543757 	1 	1
0.543705 	1 	0
0.543623 	1 	0
0.543383 	1 	0
0.543228 	1 	0
0.543125 	1 	0
0.543095 	1 	0
0.54305 	1 	0
0.542823 	1 	1
0.542754 	1 	0
0.542698 	1 	1
0.542618 	1 	0
0.542543 	1 	0
0.542494 	1 	0
0.542492 	1 	0
0.54239 	1 	0
0.542302 	1 	0
0.542289 	1 	1
0.54217 	1 	0
0.542145 	1 	0
0.542094 	1 	0
0.542037 	1 	0
0.541939 	1 	0
0.541881 	1 	0
0.54188 	1 	0
0.541834 	1 	1
0.541833 	1 	0
0.541638 	1 	0
0.541529 	1 	1
0.541426 	1 	0
0.541419 	1 	0
0.541359 	1 	0
0.541311 	1 	0
0.541213 	1 	0
0.540769 	1 	0
0.5407 	1 	0
0.540651 	1 	0
0.540616 	1 	0
0.540576 	1 	0
0.540572 	1 	0
0.540538 	1 	0
0.540446 	1 	0
0.540366 	1 	0
0.540281 	1 	0
0.540261 	1 	0
0.540114 	1 	0
0.540104 	1 	0
0.540077 	1 	0
0.540071 	1 	0
0.540025 	1 	1
0.539782 	1 	0
0.539706 	1 	0
0.539606 	1 	0
0.539584 	1 	0
0.539449 	1 	1
0.539448 	1 	0
0.539443 	1 	0
0.539363 	1 	0
0.53933 	1 	0
0.53932 	1 	0
0.539313 	1 	0
0.53928 	1 	1
0.539252 	1 	0
0.539207 	1 	0
0.539146 	1 	0
0.539108 	1 	0
0.538975 	1 	0
0.538921 	1 	0
0.538758 	1 	0
0.538706 	1 	1
0.538692 	1 	0
0.538673 	1 	0
0.53866 	2.0 	0.0
0.538644 	1 	0
0.538627 	1 	0
0.538601 	1 	1
0.538565 	1 	0
0.538556 	1 	0
0.538526 	1 	0
0.538492 	1 	0
0.538491 	1 	0
0.538378 	1 	0
0.538226 	1 	0
0.538185 	1 	0
0.538097 	1 	0
0.53809 	1 	0
0.538047 	1 	0
0.537882 	1 	1
0.537846 	1 	0
0.537749 	1 	0
0.537719 	1 	0
0.537581 	1 	0
0.537555 	1 	0
0.537512 	1 	0
0.537475 	1 	0
0.537423 	1 	0
0.537418 	1 	1
0.537365 	1 	0
0.537331 	1 	0
0.537275 	1 	2
0.537074 	1 	0
0.536975 	1 	0
0.536844 	1 	0
0.536819 	1 	0
0.536757 	1 	0
0.536638 	1 	0
0.536616 	1 	0
0.536606 	1 	0
0.53659 	1 	2
0.536531 	1 	1
0.536517 	1 	0
0.536513 	1 	0
0.536448 	1 	0
0.536402 	1 	1
0.53633 	1 	0
0.536299 	1 	0
0.536291 	1 	0
0.536282 	1 	0
0.536226 	1 	0
0.536096 	1 	0
0.536016 	1 	0
0.535913 	1 	0
0.535887 	1 	0
0.535781 	1 	0
0.535553 	1 	0
0.535547 	1 	0
0.535512 	1 	0
0.535378 	1 	0
0.535317 	1 	0
0.535307 	1 	1
0.535176 	1 	0
0.535148 	1 	0
0.534778 	1 	0
0.534646 	1 	0
0.534559 	1 	0
0.534507 	1 	0
0.534245 	1 	0
0.534221 	1 	0
0.534217 	1 	0
0.534181 	1 	0
0.534142 	1 	0
0.534114 	1 	0
0.533838 	1 	1
0.533824 	1 	0
0.533813 	1 	0
0.533776 	1 	0
0.533767 	2.0 	1.0
0.533763 	1 	1
0.533762 	1 	0
0.533646 	1 	1
0.533515 	1 	0
0.533449 	1 	0
0.533344 	1 	0
0.53319 	1 	0
0.533161 	1 	0
0.533117 	1 	0
0.533035 	1 	0
0.533014 	1 	0
0.532965 	1 	0
0.532776 	1 	1
0.532698 	1 	0
0.532668 	1 	0
0.532581 	1 	0
0.532507 	1 	0
0.532308 	1 	0
0.532291 	1 	0
0.532288 	1 	0
0.532127 	1 	1
0.532073 	1 	1
0.531964 	1 	0
0.531906 	1 	0
0.531756 	1 	0
0.531725 	1 	0
0.53164 	1 	0
0.531612 	1 	0
0.531423 	1 	0
0.531397 	1 	0
0.53138 	1 	0
0.531291 	1 	0
0.531236 	1 	0
0.531145 	1 	0
0.531128 	1 	0
0.531123 	1 	0
0.531083 	1 	0
0.531006 	1 	0
0.530924 	1 	0
0.530891 	1 	0
0.530853 	1 	0
0.530713 	1 	0
0.530698 	1 	0
0.530277 	1 	1
0.530226 	1 	1
0.530081 	1 	0
0.530066 	1 	0
0.53001 	1 	0
0.529866 	1 	0
0.529777 	1 	0
0.529765 	1 	0
0.529723 	1 	0
0.529707 	1 	2
0.529605 	1 	1
0.529546 	1 	1
0.529501 	1 	0
0.529483 	1 	0
0.529463 	1 	0
0.529352 	1 	0
0.529234 	1 	0
0.529214 	1 	0
0.529208 	1 	0
0.529174 	1 	0
0.529118 	1 	0
0.52904 	1 	0
0.529036 	1 	0
0.528955 	1 	0
0.528929 	1 	0
0.528809 	1 	0
0.528786 	1 	0
0.528765 	1 	0
0.528702 	1 	0
0.528677 	1 	0
0.528619 	1 	0
0.528617 	1 	0
0.528588 	1 	0
0.528497 	1 	0
0.528446 	1 	0
0.528402 	1 	0
0.528289 	1 	0
0.528276 	1 	0
0.528266 	1 	0
0.528248 	1 	0
0.52823 	1 	0
0.528189 	1 	0
0.528176 	1 	0
0.528128 	1 	0
0.528007 	1 	0
0.527934 	1 	0
0.527895 	1 	0
0.52785 	1 	0
0.527753 	1 	0
0.527698 	1 	0
0.527696 	1 	0
0.527679 	1 	0
0.527545 	1 	0
0.527497 	1 	0
0.527418 	1 	0
0.527416 	1 	0
0.527299 	1 	0
0.527075 	1 	0
0.526986 	1 	0
0.5269 	1 	0
0.526899 	1 	0
0.526835 	1 	0
0.526751 	1 	0
0.526742 	1 	0
0.52674 	1 	0
0.526501 	1 	0
0.526409 	1 	0
0.526217 	1 	0
0.526093 	1 	0
0.525965 	1 	0
0.525942 	1 	1
0.525835 	1 	0
0.525833 	1 	0
0.525764 	1 	0
0.525743 	1 	0
0.5257 	1 	0
0.525691 	1 	2
0.525641 	1 	0
0.525626 	1 	0
0.525615 	1 	0
0.525523 	1 	0
0.525462 	1 	0
0.525404 	1 	0
0.525337 	1 	0
0.525255 	1 	0
0.525237 	1 	0
0.525184 	1 	0
0.524965 	1 	0
0.52494 	1 	0
0.524717 	1 	1
0.524712 	1 	0
0.524703 	2.0 	1.0
0.524702 	1 	0
0.524656 	1 	0
0.524651 	1 	0
0.524644 	1 	0
0.524576 	1 	1
0.524493 	1 	0
0.52448 	1 	0
0.524359 	1 	0
0.524352 	1 	1
0.524237 	1 	1
0.524175 	1 	0
0.524107 	1 	0
0.524101 	1 	0
0.524066 	1 	0
0.524016 	1 	1
0.524001 	1 	1
0.523993 	1 	0
0.523955 	1 	0
0.523919 	1 	0
0.523883 	1 	0
0.523806 	1 	1
0.523788 	1 	0
0.523776 	1 	1
0.523731 	1 	0
0.523481 	1 	0
0.523416 	1 	0
0.523381 	1 	0
0.52335 	1 	0
0.523341 	1 	0
0.523335 	1 	0
0.523319 	1 	0
